OBJECTID,* Damage,* Street Number,* Street Name,"* Street Type (e.g. road, drive, lane, etc.)","Street Suffix (e.g. apt. 23, blding C)",* City,State,Zip Code,* CAL FIRE Unit,County,* Incident Name,Incident Number (e.g. CAAEU 123456),Incident Start Date,Hazard Type,If Affected 1-9% - Where did fire start?,If Affected 1-9% - What started fire?,Structure Defense Actions Taken,* Structure Type,Structure Category,# Units in Structure (if multi unit),# of Damaged Outbuildings < 120 SQFT,# of Non Damaged Outbuildings < 120 SQFT,* Roof Construction,* Eaves,* Vent Screen,* Exterior Siding,* Window Pane,* Deck/Porch On Grade,* Deck/Porch Elevated,* Patio Cover/Carport Attached to Structure,* Fence Attached to Structure,APN (parcel),Assessed Improved Value (parcel),Year Built (parcel),Site Address (parcel),GLOBALID,Latitude,Longitude,x,y
74728,Minor (10-25%),16604,Nicklaus ,Drive,113,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Engine Company Actions,Multi Family Residence Multi Story,Multiple Residence,4.0,0.0,0.0,Tile,Unenclosed,Unknown,Stucco/Brick/Cement,Multi Pane,Unknown,Unknown,Unknown,Non Combustible,2582040074.0,316892.0,2008.0,16608 NICKLAUS DR UNIT 107 SYLMAR CA 91342,2c95d706-a169-4678-8e0c-4a3b03e280fe,34.3253456832553,-118.49335280374,-13190619.6965,4072572.1134
74729,Minor (10-25%),14840,San Fernando ,Road,A,Los Angeles,CA,9342.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Commercial Building Single Story,Nonresidential Commercial,4.0,0.0,0.0,Metal,No Eaves,Unscreened,Metal,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2601003016.0,416160.0,1972.0,14936 SAN FERNANDO RD SYLMAR CA 91342,142f0a65-17ec-4e60-adde-fe47eb9f73d8,34.3267373581603,-118.503250842189,-13191721.5411,4072759.7044
74730,Destroyed (>50%),11908,Laughton,Way,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,No Vents,Stucco/Brick/Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2870023010.0,309000.0,1981.0,11908 LAUGHTON WAY PORTER RANCH CA 91326,fc434a9f-c2d4-4583-80ac-68d008d1e784,34.2902803296903,-118.534704710465,-13195222.9697,4067846.5007
74731,Destroyed (>50%),11916,Laughton,Way,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,Unknown,Stucco/Brick/Cement,Unknown,Unknown,Unknown,Unknown,Unknown,2870023009.0,572000.0,1981.0,11916 LAUGHTON WAY PORTER RANCH CA 91326,a8b5bf5b-528c-416e-b640-29f2b872bfa8,34.2903831367598,-118.534905511779,-13195245.3228,4067860.3527
74732,Destroyed (>50%),11940,Eddleston,Drive,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2870023046.0,271960.0,1985.0,11940 EDDLESTON DR PORTER RANCH CA 91326,d0105237-5dba-4d59-ac49-d2472478f125,34.2898764426029,-118.535845109142,-13195349.9183,4067792.082
74733,Destroyed (>50%),12000,Darby,Avenue,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2870007015.0,162444.0,1969.0,12000 DARBY AVE PORTER RANCH CA 91326,23616cf8-3be9-4592-ab55-d2c0f58f3f5f,34.2908659765088,-118.54033267189,-13195849.4715,4067925.4097
74734,Destroyed (>50%),12112,Beaufait,Avenue,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,Unknown,Stucco/Brick/Cement,Multi Pane,Unknown,Unknown,Unknown,Non Combustible,2870004020.0,205256.0,1970.0,12112 BEAUFAIT AVE PORTER RANCH CA 91326,b56d362b-d2ea-4ad8-a4d2-0d8635692fdb,34.293206663117,-118.538401893205,-13195634.5382,4068240.7951
74735,Destroyed (>50%),12162,Beaufait,Avenue,A,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,Unknown,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Unknown,Non Combustible,2870004014.0,183151.0,1970.0,12162 BEAUFAIT AVE PORTER RANCH CA 91326,bb4b4ddf-e6d4-4a46-87be-f24c05d21dd3,34.2942911808934,-118.53937033637,-13195742.3448,4068386.9266
74736,Major (26-50%),12172,Beaufait,Avenue,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,Unscreened,Stucco/Brick/Cement,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2870004013.0,154854.0,1970.0,12172 BEAUFAIT AVE PORTER RANCH CA 91326,14d978b4-fa0e-4ad7-9bd0-b466c500b921,34.2944343936508,-118.53955616726,-13195763.0314,4068406.2237
74737,Major (26-50%),12246,Beaufait,Avenue,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Concrete,Unenclosed,Unknown,Stucco/Brick/Cement,Single Pane,Unknown,Unknown,No Patio Cover/Carport,Non Combustible,2870004007.0,163865.0,1970.0,12246 BEAUFAIT AVE PORTER RANCH CA 91326,1a1f98a6-3ad2-49cb-a625-37dd95078586,34.2954520120006,-118.54087358076,-13195909.6852,4068543.3429
74738,Destroyed (>50%),18715,Roxburgh,Place,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,Unknown,Other,Single Pane,Masonry/Concrete,Unknown,No Patio Cover/Carport,Non Combustible,2870002002.0,146682.0,1969.0,18715 ROXBURGH PL PORTER RANCH CA 91326,792c2c41-4502-4fac-84b9-c3f35c4b1428,34.294390157291,-118.54121915187,-13195948.154,4068400.2631
74739,Destroyed (>50%),19665,Singing Hills,Drive,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,Unknown,Stucco/Brick/Cement,Multi Pane,No Deck/Porch,No Deck/Porch,Unknown,No Fence,2822015001.0,181021.0,1978.0,19665 SINGING HILLS DR PORTER RANCH CA 91326,1289072a-e426-4709-ade0-f7253043ba25,34.2809167976404,-118.560611902273,-13198106.9451,4066584.9499
74740,Destroyed (>50%),14840,San Fernando,Road,B,Los Angeles,CA,91342.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Utility Misc Structure,Other Minor Structure,4.0,0.0,0.0,Metal,No Eaves,No Vents,Metal,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2601003016.0,416160.0,1972.0,14936 SAN FERNANDO RD SYLMAR CA 91342,a71a450d-b342-46fb-826d-5efdf8924a27,34.3271392266921,-118.503378981474,-13191735.8055,4072813.8749
74741,Destroyed (>50%),17300,Sesnon,Boulevard,B,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Commercial Building Single Story,Nonresidential Commercial,4.0,0.0,0.0,Unknown,Unknown,Unknown,Stucco/Brick/Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2601007911.0,351671.0,0.0,Unknown,2060d3a8-de7e-4aeb-9368-796b64472449,34.3090036447472,-118.513742719143,-13192889.4915,4070369.5189
74742,Destroyed (>50%),17300,Sesnon,Boulevard,A,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Commercial Building Single Story,Nonresidential Commercial,4.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Patio Cover/Carport,No Fence,2601007911.0,351671.0,0.0,Unknown,e9d6277d-d2bf-41d7-a9b8-8896046df2cc,34.3090169869568,-118.513570009046,-13192870.2655,4070371.317
74743,Affected (1-9%),18213,Sheffield,Lane,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,Unknown,Stucco/Brick/Cement,Single Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,2870019018.0,436662.0,1989.0,18213 SHEFFIELD LN PORTER RANCH CA 91326,b1515bc1-3117-41f4-b95e-d127e7f0ea88,34.2839282453462,-118.531148034117,-13194827.0423,4066990.6676
74744,Affected (1-9%),18320,Hampton ,Court,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Eaves,Embers,Other,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2870019011.0,317045.0,1979.0,18320 HAMPTON CT PORTER RANCH CA 91326,e338f7f9-ddde-4b91-9ada-a35cc4587369,34.2843487596259,-118.531920024712,-13194912.9799,4067047.3226
74745,Inaccessible,18339,Hampton,Court,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Tile,Unknown,No Vents,Stucco/Brick/Cement,Unknown,Unknown,Unknown,No Patio Cover/Carport,No Fence,4368025021.0,351671.0,1968.0,Unknown,86b37a93-012e-4e6f-8365-3431332f6d9b,34.2845644661943,-118.532609185249,-13194989.6969,4067076.3844
74746,Destroyed (>50%),13046,Jolette ,Avenue,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Single Pane,Composite,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2601021058.0,299604.0,1985.0,13046 JOLETTE AVE GRANADA HILLS CA 91344,32724017-9f45-4fda-aa6f-d356f277878e,34.3063979976864,-118.51672608349,-13193221.5981,4070018.3671
74747,Destroyed (>50%),13043,Jolette ,Avenue,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Unknown,Unknown,Stucco/Brick/Cement,Unknown,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2601022002.0,256663.0,1985.0,13043 JOLETTE AVE GRANADA HILLS CA 91344,38ce8c7f-b91a-4b50-93b6-26dd71781710,34.3065693138148,-118.517028393533,-13193255.2511,4070041.4543
74748,Affected (1-9%),11866,Laughton,Way,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Eaves,Embers,Engine Company Actions,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Single Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Non Combustible,2870023012.0,225000.0,1981.0,11866 LAUGHTON WAY PORTER RANCH CA 91326,00ea96eb-a469-48ca-a5f9-d12778236777,34.2900426372159,-118.534304257681,-13195178.3915,4067814.4746
74749,Destroyed (>50%),11909,Laughton,Drive,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Utility Misc Structure,Other Minor Structure,4.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,No Windows,Unknown,Unknown,Unknown,No Fence,2870023005.0,256245.0,1981.0,11909 LAUGHTON WAY PORTER RANCH CA 91326,3ed80077-2af0-4ce6-b67b-863a594a1ea6,34.2898950699889,-118.534942560098,-13195249.447,4067794.5918
74750,Affected (1-9%),12100,Beaufait,Avenue,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,No Vents,Stucco/Brick/Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2870004021.0,418832.0,1970.0,12100 BEAUFAIT AVE PORTER RANCH CA 91326,614fc8cb-873f-482c-8125-74bd4bbf3084,34.2930611898798,-118.538187760892,-13195610.7011,4068221.1937
74751,Affected (1-9%),14184,Saddletree,Court,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Deck Elevated,Direct flame impingement,Engine Company Actions,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Concrete,Unenclosed,"Mesh Screen <= 1/8""""",Stucco/Brick/Cement,Multi Pane,Unknown,Composite,No Patio Cover/Carport,Non Combustible,2603024023.0,305264.0,2001.0,14184 SADDLETREE CT SYLMAR CA 91342,25368f34-6e9b-422a-9777-c1aa521c3f29,34.3223332987968,-118.485030165059,-13189693.2246,4072166.0693
74752,Destroyed (>50%),16250,Filbert,Street,A,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Commercial Building Single Story,Nonresidential Commercial,4.0,0.0,0.0,Unknown,No Eaves,Unknown,Stucco/Brick/Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2603010019.0,52812.0,1989.0,16250 FILBERT ST SYLMAR CA 91342,b1043acf-78f2-4cb1-b0d0-31a60f59898b,34.3173191276299,-118.48297103329,-13189464.0031,4071490.2335
74753,Destroyed (>50%),16250,Filbert,Street,B,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Commercial Building Single Story,Nonresidential Commercial,4.0,0.0,0.0,Unknown,No Eaves,Unknown,Unknown,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2603010019.0,52812.0,1989.0,16250 FILBERT ST SYLMAR CA 91342,9ec22929-fc9a-4b3c-9eff-cab84e8022bd,34.3173233455796,-118.482877322836,-13189453.5713,4071490.802
74754,Destroyed (>50%),16250,Filbert,Street,C,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Commercial Building Single Story,Nonresidential Commercial,4.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2603010019.0,52812.0,1989.0,16250 FILBERT ST SYLMAR CA 91342,6d7aa58f-35d8-4942-94f7-9cecfa01b570,34.3173575187544,-118.482867377587,-13189452.4642,4071495.4079
74755,Destroyed (>50%),12162,Beaufait,Avenue,B,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Utility Misc Structure,Other Minor Structure,4.0,0.0,0.0,Tile,Unenclosed,Unknown,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,2870004014.0,183151.0,1970.0,12162 BEAUFAIT AVE PORTER RANCH CA 91326,1bd59f5a-3bc6-48f6-97ad-f6e9c6cc4223,34.2944332032488,-118.539337084332,-13195738.6432,4068406.0633
74756,Major (26-50%),12216,Beaufait,Avenue,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,Unknown,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,Wood,Combustible,Non Combustible,2870004010.0,269505.0,1970.0,12216 BEAUFAIT AVE PORTER RANCH CA 91326,44282099-40fe-4308-94bd-2be44496c61b,34.2948199865396,-118.540274642519,-13195843.0117,4068458.1803
74757,Affected (1-9%),12272,Beaufait,Avenue,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,No Vents,Stucco/Brick/Cement,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2870004004.0,107932.0,1970.0,12272 BEAUFAIT AVE PORTER RANCH CA 91326,0fbb7c35-e3c0-4e55-82e4-0d3a365f4294,34.2960404042791,-118.54118114415,-13195943.923,4068622.6267
74758,Affected (1-9%),12228,Beaufait,Avenue,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Eaves,Radiant Heat,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Enclosed,Unknown,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,Composite,No Patio Cover/Carport,Non Combustible,2870004009.0,306000.0,1970.0,12228 BEAUFAIT AVE PORTER RANCH CA 91326,c5d5a5b9-a23d-43ad-8dcf-992bbe96fdef,34.2951213492834,-118.540467762339,-13195864.5097,4068498.7875
74759,Affected (1-9%),12276,Beaufait,Avenue,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Attached Patio Cover/Carport,Embers,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,Unknown,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,2870004003.0,136.0,1970.0,12276 BEAUFAIT AVE PORTER RANCH CA 91326,914dd1c7-e54c-43ba-9c09-a6547bf61710,34.2962248586858,-118.54097201725,-13195920.6431,4068647.4814
74760,Affected (1-9%),12278,Beaufait,Avenue,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,No Vents,Stucco/Brick/Cement,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2870004002.0,139945.0,1970.0,12278 BEAUFAIT AVE PORTER RANCH CA 91326,fb608a6f-c9b8-49bc-87c1-e80779c79f84,34.2964303965541,-118.541041669923,-13195928.3968,4068675.1771
74761,Minor (10-25%),12241,Beaufait,Avenue,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Single Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Non Combustible,2870002022.0,264857.0,1969.0,12241 BEAUFAIT AVE PORTER RANCH CA 91326,45a39fbb-5204-44b8-9e9d-5a1f475cc40a,34.2951169172243,-118.541159771433,-13195941.5438,4068498.1903
74762,Affected (1-9%),12217,Beaufait,Avenue,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Eaves,Embers,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Asphalt,Unenclosed,No Vents,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Non Combustible,2870002025.0,112127.0,1969.0,12217 BEAUFAIT AVE PORTER RANCH CA 91326,dfb23383-e7fa-4883-afa3-75a1fa991666,34.2946294182333,-118.540730618374,-13195893.7707,4068432.5022
74763,Destroyed (>50%),12178,Beaufait,Avenue,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2870004012.0,205200.0,1970.0,12178 BEAUFAIT AVE PORTER RANCH CA 91326,49c72008-38af-4843-ae65-14bd8e5c8080,34.2946089380202,-118.539791760324,-13195789.2575,4068429.7426
74764,Affected (1-9%),12200,Beaufait,Avenue,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Concrete,Unenclosed,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,2870004011.0,171000.0,1970.0,12200 BEAUFAIT AVE PORTER RANCH CA 91326,a519509f-6de3-48ed-a2c3-4d144c161d51,34.294702005839,-118.540041205411,-13195817.0256,4068442.283
74765,Affected (1-9%),17011,Foothill,Boulevard,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Utility Misc Structure,Other Minor Structure,4.0,0.0,0.0,Concrete,Enclosed,No Vents,Stucco/Brick/Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,2603003904.0,351671.0,0.0,Unknown,b9b11d16-a146-41ee-932a-8845bbca0107,34.3283726318067,-118.502043656465,-13191587.1578,4072980.1353
74766,Affected (1-9%),11940,Darby,Avenue,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Attached Patio Cover/Carport,Embers,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,No Vents,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,2870007019.0,92799.0,1969.0,11940 DARBY AVE PORTER RANCH CA 91326,1695525a-fdcf-47eb-ad98-4413feb7ee49,34.290347350978,-118.539781831246,-13195788.1522,4067855.531
74767,Destroyed (>50%),11914,Darby,Avenue,B,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Utility Misc Structure,Other Minor Structure,4.0,0.0,0.0,Tile,Unenclosed,No Vents,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,2870007035.0,293760.0,1969.0,11914 DARBY AVE PORTER RANCH CA 91326,bcbc1342-5388-418d-8247-d54be1c35d5d,34.2896404671516,-118.539644786961,-13195772.8965,4067760.2874
74768,Affected (1-9%),11914,Darby,Avenue,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Attached Patio Cover/Carport,Direct flame impingement,Unknown,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,Unknown,Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,2870007035.0,293760.0,1969.0,11914 DARBY AVE PORTER RANCH CA 91326,8de0796f-e1e8-4ac1-9ac4-c841a2150ef8,34.2895428188723,-118.539651492884,-13195773.643,4067747.1306
74769,Affected (1-9%),11755,Thunderbird ,Avenue,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Unknown,Single Family Residence Multi Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,No Vents,Stucco/Brick/Cement,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,Non Combustible,2822001001.0,217785.0,1969.0,11755 THUNDERBIRD AVE PORTER RANCH CA 91326,1bb2dcd0-cfa7-4216-98a7-b0ccc4f244f8,34.286286697226,-118.55995312815,-13198033.6107,4067308.4205
74770,Minor (10-25%),16437,Nicklaus,Drive,133,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Unknown,Unknown,Engine Company Actions,Multi Family Residence Multi Story,Multiple Residence,4.0,0.0,0.0,Tile,Unenclosed,Unknown,Other,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2582040141.0,236200.0,2010.0,16479 W NICKLAUS DR UNIT 122 SYLMAR CA 91342,0fd4c4be-7a7f-4e5f-9dd5-8bb490a3e020,34.3254061265712,-118.489975568564,-13190243.7444,4072580.2608
74771,Affected (1-9%),16437,Nicklaus,Drive,135,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Window,Embers,Engine Company Actions,Multi Family Residence Multi Story,Multiple Residence,4.0,0.0,0.0,Tile,Unenclosed,Unknown,Other,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,2582040141.0,236200.0,2010.0,16479 W NICKLAUS DR UNIT 122 SYLMAR CA 91342,4f702954-1a9c-4018-9f1b-ee76b0487b90,34.3253153154321,-118.49005465175,-13190252.5479,4072568.02
74772,Affected (1-9%),19542, Seminole,Place,Unknown,Los Angeles,CA,90049.0,LAC,Los Angeles,Saddleridge,CALFD 001582,2019-10-10 00:00:00,Fire,Attached Patio Cover/Carport,Unknown,Engine Company Actions,Single Family Residence Single Story,Single Residence,4.0,0.0,0.0,Tile,Unenclosed,"Mesh Screen <= 1/8""""",Stucco/Brick/Cement,Multi Pane,Wood,Wood,No Patio Cover/Carport,Non Combustible,2822020010.0,281400.0,1970.0,19542 SEMINOLE PL PORTER RANCH CA 91326,e4eca192-7b4c-4c7a-8e8f-cb220a3e85ee,34.2825941683314,-118.559823412321,-13198019.1708,4066810.9321
